id,img,x1,y1,x2,y2,result,my_result
2467,0046c490ad699ce9.jpg,541,628,609,742,23256,
2468,0046c490ad699ce9.jpg,968,616,1023,767,24915,
2469,0046c490ad699ce9.jpg,852,616,924,719,22248,
2470,0046c490ad699ce9.jpg,477,522,600,764,89298,
2471,0046c490ad699ce9.jpg,488,652,596,767,37260,
2472,0046cac9e669c503.jpg,32,0,1023,767,2280291,
2473,0046cac9e669c503.jpg,20,0,1023,767,2307903,
2474,0046e649dccd9626.jpg,524,417,554,445,2520,
2475,0046e649dccd9626.jpg,490,415,511,435,1260,
2476,0046e649dccd9626.jpg,226,715,267,756,5043,
2477,0046e649dccd9626.jpg,164,652,227,686,6426,
2478,0046e649dccd9626.jpg,0,692,216,767,48600,
2479,0046e649dccd9626.jpg,241,674,257,698,1152,
2480,0046e87f8287136f.jpg,466,406,758,597,167316,
2481,0046ecf7f1c159ff.jpg,0,239,102,652,126378,
2482,0046ecf7f1c159ff.jpg,312,351,391,705,83898,
2483,0046ecf7f1c159ff.jpg,606,342,682,738,90288,
2484,0046ecf7f1c159ff.jpg,30,172,261,974,555786,
2485,0046ecf7f1c159ff.jpg,387,150,618,1005,592515,
2486,00472ff4ba71c19b.jpg,22,0,986,812,2348304,
2487,004745ec9abe3223.jpg,30,366,456,867,640278,
2488,0047e24c172a6d0e.jpg,727,409,808,453,10692,
2489,0047e24c172a6d0e.jpg,434,588,548,672,28728,
2490,0047e24c172a6d0e.jpg,394,487,856,690,281358,
2491,0047e24c172a6d0e.jpg,843,296,948,369,22995,
2492,0047e24c172a6d0e.jpg,769,369,835,428,11682,
2493,0047e24c172a6d0e.jpg,602,605,693,690,23205,
2494,0047e24c172a6d0e.jpg,395,301,945,690,641850,
2495,0047e24c172a6d0e.jpg,393,492,846,690,269082,
2496,0047e24c172a6d0e.jpg,540,596,612,674,16848,
2497,0047e24c172a6d0e.jpg,430,576,538,668,29808,
2498,0047e24c172a6d0e.jpg,731,411,820,461,13350,
2499,00481dbc39318fb7.jpg,8,707,393,977,311850,
2500,00481dbc39318fb7.jpg,0,259,918,1023,2104056,
2501,00481dbc39318fb7.jpg,237,45,596,205,172320,
2502,00481dbc39318fb7.jpg,635,133,918,264,111219,
2503,00481dbc39318fb7.jpg,633,719,915,952,197118,
2504,00487bb70de27ca4.jpg,0,59,1021,1022,2949669,
2505,00487bb70de27ca4.jpg,0,70,1022,1022,2918832,
2506,004889f2f8d30b3d.jpg,312,410,476,707,146124,
2507,0048a9ad59d8ab79.jpg,520,447,571,495,7344,
2508,0048a9ad59d8ab79.jpg,412,228,791,536,350196,
2509,0048acaba906ed86.jpg,229,92,741,666,881664,
2510,0048acaba906ed86.jpg,228,335,742,662,504234,
2511,0048aff8e997b7bb.jpg,289,714,520,969,176715,
2512,0048aff8e997b7bb.jpg,20,64,58,100,4104,
2513,0048aff8e997b7bb.jpg,225,145,415,379,133380,
2514,0048aff8e997b7bb.jpg,0,67,33,97,2970,
2515,0048aff8e997b7bb.jpg,54,46,111,109,10773,
2516,0048aff8e997b7bb.jpg,115,35,155,111,9120,
2517,0048aff8e997b7bb.jpg,288,714,513,973,174825,
2518,0048aff8e997b7bb.jpg,216,46,376,216,81600,
2519,0048aff8e997b7bb.jpg,252,328,436,511,101016,
2520,0048aff8e997b7bb.jpg,233,461,476,694,169857,
2521,0048aff8e997b7bb.jpg,3,67,26,90,1587,
2522,0048aff8e997b7bb.jpg,310,716,512,951,142410,
2523,0048aff8e997b7bb.jpg,218,51,370,220,77064,
2524,0048aff8e997b7bb.jpg,54,54,114,111,10260,
2525,0048aff8e997b7bb.jpg,228,148,406,367,116946,
2526,0048aff8e997b7bb.jpg,244,451,470,717,180348,
2527,0048aff8e997b7bb.jpg,247,329,430,511,99918,
2528,0048aff8e997b7bb.jpg,105,35,155,106,10650,
2529,0048aff8e997b7bb.jpg,229,150,383,305,71610,
2530,0048aff8e997b7bb.jpg,265,332,433,476,72576,
2531,0048aff8e997b7bb.jpg,229,59,376,184,55125,
2532,0048aff8e997b7bb.jpg,262,460,476,657,126474,
2533,0048aff8e997b7bb.jpg,298,719,517,920,132057,
2534,0048bb846c5dceb3.jpg,744,107,805,153,8418,
2535,0048bb846c5dceb3.jpg,405,101,866,170,95427,
2536,0048bb846c5dceb3.jpg,410,152,865,438,390390,
2537,0048bb846c5dceb3.jpg,410,101,876,439,472524,
2538,0048bc535d4b047c.jpg,444,315,708,624,244728,
2539,0048bc535d4b047c.jpg,452,318,700,615,220968,
2540,0048bc535d4b047c.jpg,93,15,803,512,1058610,
2541,0048bc535d4b047c.jpg,451,316,700,613,221859,
2542,0048c9e02c09977d.jpg,382,171,434,245,11544,
2543,0048d05ace75ceec.jpg,273,212,638,544,363540,
2544,0048d8b4df656b66.jpg,650,143,752,275,40392,
2545,0049005b0f5eeb57.jpg,0,0,1023,767,2353923,
2546,004903710bc67e93.jpg,282,381,561,561,150660,
2547,004903710bc67e93.jpg,361,72,601,195,88560,
2548,004903710bc67e93.jpg,287,68,860,602,917946,
2549,0049087fb3aed22b.jpg,242,401,335,467,18414,
2550,004980443377ed4c.jpg,374,35,663,986,824517,
2551,004980443377ed4c.jpg,109,56,343,938,619164,
2552,0049c1a1fe79f581.jpg,346,328,746,593,318000,
2553,0049c1a1fe79f581.jpg,196,252,526,406,152460,
2554,0049c1a1fe79f581.jpg,371,103,927,296,321924,
2555,0049c1ed6c142d71.jpg,287,255,465,369,60876,
2556,0049c1ed6c142d71.jpg,289,129,461,250,62436,
2557,0049c1ed6c142d71.jpg,175,326,298,492,61254,
2558,0049c1ed6c142d71.jpg,65,107,228,248,68949,
2559,0049c1ed6c142d71.jpg,76,229,217,419,80370,
2560,0049c1ed6c142d71.jpg,594,26,1023,587,722007,
2561,0049c1ed6c142d71.jpg,200,145,310,284,45870,
2562,0049c1ed6c142d71.jpg,1,172,127,341,63882,
2563,0049c1ed6c142d71.jpg,0,317,95,458,40185,
2564,0049c1ed6c142d71.jpg,0,109,461,486,521391,
2565,0049d42435269e1c.jpg,93,196,851,575,861846,
2566,0049fdf09e6fbf7c.jpg,349,215,582,357,99258,
2567,0049fdf09e6fbf7c.jpg,218,206,399,390,99912,
2568,0049fdf09e6fbf7c.jpg,281,125,387,216,28938,
2569,0049fdf09e6fbf7c.jpg,433,149,493,192,7740,
2570,0049fdf09e6fbf7c.jpg,392,119,460,170,10404,
2571,004a4b5c915dec78.jpg,977,572,1023,607,4830,
2572,004aa5821be6138e.jpg,403,144,531,309,63360,
2573,004aa6f31fc5bb31.jpg,227,507,875,730,433512,
2574,004aa6f31fc5bb31.jpg,67,139,979,436,812592,
2575,004aaa5c62159f7c.jpg,705,580,760,644,10560,
2576,004aaa5c62159f7c.jpg,689,604,739,674,10500,
2577,004b26fbf10de9e0.jpg,77,118,753,931,1648764,
2578,004b26fbf10de9e0.jpg,53,23,719,904,1760238,
2579,004b2816228c880c.jpg,831,576,862,610,3162,
2580,004b2816228c880c.jpg,745,563,795,666,15450,
2581,004b2816228c880c.jpg,171,472,195,510,2736,
2582,004b34c9593fefc1.jpg,442,33,881,725,911364,
2583,004bbbd3c16b3770.jpg,32,58,885,962,2313336,
2584,004bbbd3c16b3770.jpg,96,175,450,747,607464,
2585,004bbbd3c16b3770.jpg,442,209,858,755,681408,
2586,004bbbd3c16b3770.jpg,203,540,301,627,25578,
2587,004bc625e44dd9ab.jpg,15,273,1009,488,641130,
2588,004bc625e44dd9ab.jpg,33,1,995,117,334776,
2589,004bc83419747e4d.jpg,465,54,926,486,597456,
2590,004bc83419747e4d.jpg,40,307,376,560,255024,
2591,004bdf076237f2fb.jpg,0,0,1023,767,2353923,
2592,004bdf076237f2fb.jpg,140,367,590,767,540000,
2593,004be96d7985d83e.jpg,523,353,723,533,108000,
2594,004be96d7985d83e.jpg,87,37,879,541,1197504,
2595,004bfb9ff6b61f82.jpg,414,276,712,527,224394,
2596,004bfb9ff6b61f82.jpg,219,41,388,575,270738,
2597,004bfb9ff6b61f82.jpg,388,32,557,575,275301,
2598,004bfd1453925bfe.jpg,157,20,413,851,638208,
2599,004bfd1453925bfe.jpg,602,533,682,762,54960,
2600,004c28b5d8e5d329.jpg,214,240,940,559,694782,
2601,004c28b5d8e5d329.jpg,202,272,937,570,657090,
2602,004c333733e994fd.jpg,319,182,435,266,29232,
2603,004c333733e994fd.jpg,319,178,431,265,29232,
2604,004c333733e994fd.jpg,383,221,468,307,21930,
2605,004c333733e994fd.jpg,416,257,524,341,27216,
2606,004c333733e994fd.jpg,326,186,687,467,304323,
2607,004c902e35ce08d4.jpg,381,15,999,557,1004868,
2608,004c902e35ce08d4.jpg,48,173,734,813,1317120,
2609,004ca3d06329c687.jpg,9,81,644,396,600075,
2610,004ca3d06329c687.jpg,0,305,494,703,589836,
2611,004ca3d06329c687.jpg,5,70,624,426,661092,
2612,004ca3d06329c687.jpg,583,220,1023,654,572880,
2613,004ca3d06329c687.jpg,277,3,918,160,301911,
2614,004ca3d06329c687.jpg,770,47,1023,248,152559,
2615,004d534a2552a90d.jpg,811,570,1011,767,118200,
2616,004d7158d17f2343.jpg,876,648,950,709,13542,
2617,004d7158d17f2343.jpg,948,575,1023,647,16200,
2618,004d7158d17f2343.jpg,827,347,880,384,5883,
2619,004d7158d17f2343.jpg,733,451,785,472,3276,
2620,004d759d9c3cec7c.jpg,375,98,676,394,267288,
2621,004db38fdb13f7af.jpg,173,758,192,774,912,
2622,004db38fdb13f7af.jpg,145,741,164,753,684,
2623,004db38fdb13f7af.jpg,303,729,333,773,3960,
2624,004db38fdb13f7af.jpg,70,741,85,757,720,
2625,004db38fdb13f7af.jpg,374,779,384,794,450,
2626,004db38fdb13f7af.jpg,421,681,438,702,1071,
2627,004db38fdb13f7af.jpg,46,670,92,706,4968,
2628,004db38fdb13f7af.jpg,252,841,262,855,420,
2629,004db38fdb13f7af.jpg,454,678,469,694,720,
2630,004db38fdb13f7af.jpg,9,760,79,846,18060,
2631,004db38fdb13f7af.jpg,268,829,278,839,300,
2632,004db38fdb13f7af.jpg,258,660,270,674,504,
2633,004db38fdb13f7af.jpg,403,518,425,535,1122,
2634,004db38fdb13f7af.jpg,286,665,299,676,429,
2635,004db38fdb13f7af.jpg,277,841,290,855,546,
2636,004db38fdb13f7af.jpg,368,625,390,646,1386,
2637,004db38fdb13f7af.jpg,405,665,428,679,966,
2638,004db38fdb13f7af.jpg,155,746,171,767,1008,
2639,004db38fdb13f7af.jpg,293,795,305,804,324,
2640,004db38fdb13f7af.jpg,101,748,118,767,969,
2641,004db38fdb13f7af.jpg,287,801,299,813,432,
2642,004db38fdb13f7af.jpg,289,741,299,753,360,
2643,004db38fdb13f7af.jpg,82,760,94,770,360,
2644,004db38fdb13f7af.jpg,206,786,220,802,672,
2645,004db38fdb13f7af.jpg,196,790,205,801,297,
2646,004db38fdb13f7af.jpg,206,616,226,630,840,
2647,004db38fdb13f7af.jpg,205,635,226,653,1134,
2648,004db38fdb13f7af.jpg,293,584,303,597,390,
2649,004db38fdb13f7af.jpg,314,818,322,827,216,
2650,004db38fdb13f7af.jpg,440,650,462,669,1254,
2651,004db38fdb13f7af.jpg,308,598,324,625,1296,
2652,004db38fdb13f7af.jpg,170,654,194,674,1440,
2653,004db38fdb13f7af.jpg,308,646,331,663,1173,
2654,004db38fdb13f7af.jpg,92,790,108,806,768,
2655,004db38fdb13f7af.jpg,428,477,444,498,1008,
2656,004db8b2cba081fc.jpg,1,353,850,1023,1706490,
2657,004dcc2aa2da5651.jpg,321,44,794,260,306504,
2658,004dcc2aa2da5651.jpg,320,50,803,255,297045,
2659,004dd6d3a863262e.jpg,241,452,372,558,41658,
2660,004e18936ce6b7aa.jpg,271,81,692,644,711069,
2661,004e3cbf7b8738f3.jpg,255,51,870,652,1108845,
2662,004e41d5e5f6e769.jpg,376,676,646,862,150660,
2663,004e41d5e5f6e769.jpg,0,25,378,383,405972,
2664,004e41d5e5f6e769.jpg,211,900,572,1022,132126,
2665,004e41d5e5f6e769.jpg,837,442,1022,639,109335,
2666,004e41d5e5f6e769.jpg,393,99,761,331,256128,
2667,004e41d5e5f6e769.jpg,914,773,975,823,9150,
2668,004e41d5e5f6e769.jpg,537,616,721,674,32016,
2669,004e41d5e5f6e769.jpg,125,942,211,1022,20640,
2670,004e41d5e5f6e769.jpg,616,0,766,89,40050,
2671,004e41d5e5f6e769.jpg,796,144,865,333,39123,
2672,004e41d5e5f6e769.jpg,684,162,827,388,96954,
2673,004e68960945d82d.jpg,155,29,397,416,280962,
2674,004e68960945d82d.jpg,493,275,605,451,59136,
2675,004e68960945d82d.jpg,363,411,469,437,8268,
2676,004e8f8aa9860565.jpg,701,45,764,106,11529,
2677,004e8f8aa9860565.jpg,81,274,352,515,195933,
2678,004e8f8aa9860565.jpg,474,305,672,527,131868,
2679,004e8f8aa9860565.jpg,442,260,529,463,52983,
2680,004e95d55d536cca.jpg,176,54,955,608,1294698,
2681,004ebde228ffe228.jpg,657,381,724,424,8643,
2682,004ebde228ffe228.jpg,722,442,755,509,6633,
2683,004ebde228ffe228.jpg,0,379,767,1023,1481844,
2684,004ebde228ffe228.jpg,0,146,113,280,45426,
2685,004ebde228ffe228.jpg,156,0,666,378,578340,
2686,004ebde228ffe228.jpg,102,818,239,959,57951,
2687,004ebde228ffe228.jpg,69,659,186,744,29835,
2688,004ebde228ffe228.jpg,2,774,97,898,35340,
2689,004ebde228ffe228.jpg,150,10,660,381,567630,
2690,004ebde228ffe228.jpg,0,353,767,1021,1537068,
2691,004eddd027896d62.jpg,399,154,1006,637,879543,
2692,004f4be926915b25.jpg,102,0,470,447,493488,
2693,004f5802fa13c453.jpg,0,0,1023,674,2068506,
2694,004f61823d5c1fc8.jpg,579,118,983,418,363600,
2695,004f61823d5c1fc8.jpg,296,290,787,602,459576,
2696,004f75c698877ad5.jpg,376,445,403,461,1296,
2697,004f75c698877ad5.jpg,566,625,631,755,25350,
2698,004f75c698877ad5.jpg,456,468,493,488,2220,
2699,004f75c698877ad5.jpg,480,642,541,695,9699,
2700,004f75c698877ad5.jpg,417,495,463,518,3174,
2701,004fa8c1ae25750c.jpg,562,490,637,517,6075,
2702,004fd7faf2f12712.jpg,144,24,482,458,440076,
2703,004fd7faf2f12712.jpg,328,189,669,766,590271,
2704,004fd7faf2f12712.jpg,147,14,744,766,1346832,
2705,005034eba74d6eec.jpg,241,324,360,358,12138,
2706,005034eba74d6eec.jpg,26,376,240,523,94374,
2707,00504e45a27188e0.jpg,873,404,960,480,19836,
2708,00504e45a27188e0.jpg,0,380,243,508,93312,
2709,00504e45a27188e0.jpg,970,259,1023,389,20670,
2710,00504e45a27188e0.jpg,865,297,955,384,23490,
2711,00504e45a27188e0.jpg,873,207,974,481,83022,
2712,00504e45a27188e0.jpg,527,433,603,506,16644,
2713,00504e45a27188e0.jpg,677,355,749,411,12096,
2714,0050948239e166bb.jpg,194,46,368,613,295974,
2715,0050985f3101705c.jpg,324,413,561,509,68256,
2716,0050985f3101705c.jpg,309,49,588,260,176607,
2717,0050985f3101705c.jpg,237,463,562,701,232050,
2718,0050985f3101705c.jpg,435,126,844,486,441720,
2719,0050985f3101705c.jpg,177,180,523,460,290640,
2720,0050a72acb237663.jpg,203,562,470,682,96120,
2721,0050a938b51674b4.jpg,0,210,1023,682,1448568,
2722,0050b77e75c4a559.jpg,212,442,411,767,194025,
2723,0050c87d324c61a2.jpg,791,480,851,520,7200,
2724,0050c87d324c61a2.jpg,436,471,493,513,7182,
2725,0050c87d324c61a2.jpg,662,476,730,536,12240,
2726,0050c87d324c61a2.jpg,586,445,657,486,8733,
2727,0050c892abc1d615.jpg,282,413,467,707,163170,
2728,0050c892abc1d615.jpg,387,413,590,709,180264,
2729,0050c892abc1d615.jpg,675,365,920,709,252840,
2730,0050c892abc1d615.jpg,590,419,875,755,287280,
2731,0050e1f987c42dc6.jpg,706,421,742,610,20412,
2732,0050e1f987c42dc6.jpg,163,392,192,410,1566,
2733,0050e1f987c42dc6.jpg,706,432,747,572,17220,
2734,0050e1f987c42dc6.jpg,518,455,556,613,18012,
2735,0050e1f987c42dc6.jpg,664,216,672,222,144,
2736,0050e1f987c42dc6.jpg,502,480,545,658,22962,
2737,0050e1f987c42dc6.jpg,527,440,557,566,11340,
2738,0050e1f987c42dc6.jpg,576,380,626,658,41700,
2739,0050e1f987c42dc6.jpg,29,274,65,298,2592,
2740,0050e1f987c42dc6.jpg,542,426,564,537,7326,
2741,0050e1f987c42dc6.jpg,783,375,873,571,52920,
2742,0050e1f987c42dc6.jpg,556,386,575,501,6555,
2743,0050e1f987c42dc6.jpg,534,428,558,561,9576,
2744,0050e1f987c42dc6.jpg,542,401,568,501,7800,
2745,0051214e2d66ccf6.jpg,685,360,945,575,167700,
2746,005158d7c82534d7.jpg,888,315,1023,496,73305,
2747,005158d7c82534d7.jpg,180,219,320,320,42420,
2748,005158d7c82534d7.jpg,541,256,771,415,109710,
2749,005158d7c82534d7.jpg,453,214,593,271,23940,
2750,005158d7c82534d7.jpg,968,306,1023,328,3630,
2751,005158d7c82534d7.jpg,749,238,887,360,50508,
2752,005158d7c82534d7.jpg,97,199,201,251,16224,
2753,005158d7c82534d7.jpg,298,312,582,519,176364,
2754,005158d7c82534d7.jpg,0,254,201,379,75375,
2755,005158d7c82534d7.jpg,319,198,411,248,13800,
2756,0051803283b6bef6.jpg,349,482,741,770,338688,
2757,0051803283b6bef6.jpg,0,0,380,1012,1153680,
2758,0051805f87a055f0.jpg,105,5,825,1022,2196720,
2759,00518ca5686877e0.jpg,249,224,306,279,9405,
2760,00518ca5686877e0.jpg,11,502,284,596,76986,
2761,00518ca5686877e0.jpg,0,492,111,596,34632,
2762,0051911431bb8f2c.jpg,700,291,721,342,3213,
2763,0051911431bb8f2c.jpg,786,286,811,339,3975,
2764,0051911431bb8f2c.jpg,754,282,782,338,4704,
2765,0051911431bb8f2c.jpg,876,550,980,616,20592,
2766,0051911431bb8f2c.jpg,813,284,845,347,6048,
2767,0051911431bb8f2c.jpg,725,289,753,335,3864,
2768,0051911431bb8f2c.jpg,860,245,901,371,15498,
2769,0051d14ab717cbe0.jpg,0,0,1023,767,2353923,
2770,0051d14ab717cbe0.jpg,0,0,1023,767,2353923,
2771,0051d14d27570a71.jpg,253,452,420,694,121242,
2772,0051d14d27570a71.jpg,175,442,415,874,311040,
2773,0051d14d27570a71.jpg,290,541,410,698,56520,
2774,0051d14d27570a71.jpg,183,452,394,844,248136,
2775,0051e24cbbaceaa9.jpg,452,300,636,468,92736,
2776,0051e24cbbaceaa9.jpg,111,447,421,721,254820,
2777,0051e24cbbaceaa9.jpg,450,299,645,628,192465,
2778,005202b3ffcdd59e.jpg,100,205,738,866,1265154,
2779,00526a5fa21fe550.jpg,148,252,683,569,508785,
2780,00526a5fa21fe550.jpg,486,219,883,491,323952,
2781,00526a5fa21fe550.jpg,690,315,926,487,121776,
2782,00526a5fa21fe550.jpg,121,174,822,584,862230,
2783,00529370eba518dc.jpg,102,391,144,434,5418,
2784,00529370eba518dc.jpg,218,355,235,382,1377,
2785,00529370eba518dc.jpg,193,377,404,508,82923,
2786,00529370eba518dc.jpg,688,343,701,382,1521,
2787,00529370eba518dc.jpg,364,471,410,540,9522,
2788,00529370eba518dc.jpg,542,405,587,465,8100,
2789,00529370eba518dc.jpg,589,436,633,506,9240,
2790,0052fb124a70326f.jpg,401,753,735,972,219438,
2791,00531c07dadfcb1e.jpg,602,466,792,625,90630,
2792,00531c07dadfcb1e.jpg,266,358,281,366,360,
2793,00531c07dadfcb1e.jpg,772,263,789,274,561,
2794,00531c07dadfcb1e.jpg,787,288,805,317,1566,
2795,00531c07dadfcb1e.jpg,344,352,366,366,924,
2796,0053451495262a75.jpg,493,0,710,406,264306,
2797,0053ceb9ccc3e39a.jpg,0,0,406,767,934206,
2798,0053e5fe30ca37ef.jpg,0,0,1023,767,2353923,
2799,0053eaad1ba9940d.jpg,552,655,990,743,115632,
2800,0053eaad1ba9940d.jpg,887,120,1023,244,50592,
2801,0053eaad1ba9940d.jpg,63,632,504,688,74088,
2802,0053eaad1ba9940d.jpg,887,500,1023,554,22032,
2803,0053eaad1ba9940d.jpg,196,4,747,118,188442,
2804,0053eaad1ba9940d.jpg,166,179,772,323,261792,
2805,0053eaad1ba9940d.jpg,825,315,1023,488,102762,
2806,0053eaad1ba9940d.jpg,175,167,776,314,265041,
2807,0053eaad1ba9940d.jpg,522,659,984,755,133056,
2808,0053eaad1ba9940d.jpg,855,486,1023,560,37296,
2809,0053eaad1ba9940d.jpg,43,632,526,751,172431,
2810,0053eaad1ba9940d.jpg,143,375,756,543,308952,
2811,0053eaad1ba9940d.jpg,142,499,776,639,266280,
2812,0053eaad1ba9940d.jpg,209,11,741,114,164388,
2813,0053eaad1ba9940d.jpg,874,93,1023,240,65709,
2814,0053eaad1ba9940d.jpg,0,0,204,620,379440,
2815,0053eaad1ba9940d.jpg,817,300,1023,498,122364,
2816,0053eaad1ba9940d.jpg,760,6,1023,118,88368,
2817,0053f472bc37e550.jpg,305,452,448,502,21450,
2818,0053f472bc37e550.jpg,435,238,516,314,18468,
2819,0053f8dc9abc7805.jpg,202,361,716,724,559746,
2820,00541b3fca88462c.jpg,172,30,518,513,501354,
2821,00541b3fca88462c.jpg,90,72,136,158,11868,
2822,00541b3fca88462c.jpg,615,99,668,182,13197,
2823,00541b3fca88462c.jpg,524,93,627,235,43878,
2824,00541b3fca88462c.jpg,99,77,214,244,57615,
2825,00547342ab3978bd.jpg,415,323,481,353,5940,
2826,005477e42483ff85.jpg,724,284,855,369,33405,
2827,005477e42483ff85.jpg,122,155,380,294,107586,
2828,005477e42483ff85.jpg,545,539,577,577,3648,
2829,005477e42483ff85.jpg,626,121,852,255,90852,
2830,005477e42483ff85.jpg,387,137,758,415,309414,
2831,005477e42483ff85.jpg,89,280,426,425,146595,
2832,005477e42483ff85.jpg,441,389,794,506,123903,
2833,00548250a81be4fe.jpg,0,152,318,665,489402,
2834,00548250a81be4fe.jpg,264,152,505,713,405603,
2835,00548250a81be4fe.jpg,753,627,996,941,228906,
2836,00548250a81be4fe.jpg,13,773,147,894,48642,
2837,00548250a81be4fe.jpg,232,787,362,913,49140,
2838,0054b0e43d405877.jpg,115,306,559,993,915084,
2839,0054baf53bdfbe94.jpg,191,307,355,565,126936,
2840,0054bc54f86cb9cb.jpg,164,78,829,737,1314705,
2841,0054bc54f86cb9cb.jpg,152,77,826,732,1324410,
2842,0054f5a2079ea937.jpg,105,101,755,419,620100,
2843,0054fa940b942d58.jpg,438,445,534,517,20736,
2844,00550d41f68db31b.jpg,411,304,677,526,177156,
2845,005572eeb4ff4718.jpg,65,85,986,940,2362365,
2846,005590e4412b0d1f.jpg,396,269,671,527,212850,
2847,005590e4412b0d1f.jpg,924,113,1023,313,59400,
2848,005590e4412b0d1f.jpg,927,113,1023,311,57024,
2849,005590e4412b0d1f.jpg,393,262,682,525,228021,
2850,0055af797e2ff838.jpg,522,552,710,893,192324,
2851,0055f7e5bac0c8e1.jpg,356,582,675,865,270831,
2852,0055f7e5bac0c8e1.jpg,97,143,519,597,574764,
2853,0055f7e5bac0c8e1.jpg,341,573,673,888,313740,
2854,0055f7e5bac0c8e1.jpg,85,137,525,604,616440,
2855,0055fbb5df1646fa.jpg,484,279,516,352,7008,
2856,0055fbb5df1646fa.jpg,528,291,561,368,7623,
2857,0055fbb5df1646fa.jpg,512,421,557,451,4050,
2858,0055fbb5df1646fa.jpg,454,442,493,456,1638,
2859,0055fbb5df1646fa.jpg,497,456,541,478,2904,
2860,0055fbb5df1646fa.jpg,504,389,548,402,1716,
2861,0055fbb5df1646fa.jpg,548,484,591,506,2838,
2862,0055fbb5df1646fa.jpg,568,444,586,463,1026,
2863,0055fbb5df1646fa.jpg,550,402,586,422,2160,
2864,0055fbb5df1646fa.jpg,502,285,544,363,9828,
2865,0055fbb5df1646fa.jpg,550,305,580,376,6390,
2866,0055fbb5df1646fa.jpg,653,435,707,457,3564,
2867,0055fbb5df1646fa.jpg,669,317,709,385,8160,
2868,0055fbb5df1646fa.jpg,625,467,666,492,3075,
2869,0055fbb5df1646fa.jpg,630,322,668,402,9120,
2870,0055fbb5df1646fa.jpg,472,401,512,423,2640,
2871,0055fbb5df1646fa.jpg,453,171,663,220,30870,
2872,0055fbb5df1646fa.jpg,404,417,444,435,2160,
2873,0055fbb5df1646fa.jpg,689,292,725,363,7668,
2874,0055fc7001c37ed7.jpg,0,0,38,35,3990,
2875,0055fc7001c37ed7.jpg,331,0,767,956,1250448,
2876,0055fc7001c37ed7.jpg,0,795,52,826,4836,
2877,0055fc7001c37ed7.jpg,0,497,82,561,15744,
2878,0055fc7001c37ed7.jpg,0,501,327,826,318825,
2879,0055fc7001c37ed7.jpg,229,497,289,547,9000,
2880,0056456f745a34f5.jpg,222,176,819,531,635805,
2881,00564eed612fc8b1.jpg,126,123,392,366,193914,
2882,00564eed612fc8b1.jpg,223,178,273,237,8850,
2883,00564eed612fc8b1.jpg,100,88,411,477,362937,
2884,005654ddd6956aa8.jpg,611,742,964,1018,292284,
2885,00565e236c7c8f5f.jpg,415,195,612,418,131793,
2886,00565e236c7c8f5f.jpg,834,49,1023,506,259119,
2887,00565e236c7c8f5f.jpg,207,205,404,510,180255,
2888,00565e236c7c8f5f.jpg,4,175,200,511,197568,
2889,00565e236c7c8f5f.jpg,621,159,807,499,189720,
2890,005666aa098abe8e.jpg,51,429,346,1023,525690,
2891,00568054ca193bb4.jpg,65,40,872,767,1760067,
2892,00568c421d1592fa.jpg,78,117,797,395,599646,
2893,00568c421d1592fa.jpg,163,72,755,395,573648,
2894,00568c421d1592fa.jpg,217,149,796,495,601002,
2895,0056a40886fa8a35.jpg,384,397,491,716,102399,
2896,0056afb158c56b75.jpg,0,113,1023,707,1822986,
2897,0056afb158c56b75.jpg,0,108,1023,708,1841400,
2898,0056afb158c56b75.jpg,900,83,1023,193,40590,
2899,0056afb158c56b75.jpg,762,417,813,486,10557,
2900,0056afb158c56b75.jpg,0,118,1021,593,1454925,
2901,00571bf60c346acd.jpg,1,286,681,767,981240,
2902,00571bf60c346acd.jpg,53,0,763,616,1312080,
2903,00571bf60c346acd.jpg,61,0,765,626,1322112,
2904,00571bf60c346acd.jpg,0,1,767,767,1762566,
2905,0057385820a8f0d6.jpg,19,426,141,517,33306,
2906,0057385820a8f0d6.jpg,196,380,284,458,20592,
2907,0057385820a8f0d6.jpg,34,255,174,466,88620,
2908,0057385820a8f0d6.jpg,0,516,58,573,9918,
2909,0057385820a8f0d6.jpg,401,397,582,535,74934,
2910,0057431898efcb67.jpg,572,199,893,395,188748,
2911,0057431898efcb67.jpg,554,360,668,448,30096,
2912,0057431898efcb67.jpg,0,399,159,466,31959,
2913,0057431898efcb67.jpg,440,366,872,654,373248,
2914,0057431898efcb67.jpg,550,202,900,395,202650,
2915,0057431898efcb67.jpg,483,545,621,655,45540,
2916,0057431898efcb67.jpg,424,367,866,657,384540,
2917,00574a25b663f4d7.jpg,210,69,399,493,240408,
2918,00574a25b663f4d7.jpg,312,99,371,156,10089,
2919,00574a25b663f4d7.jpg,230,71,370,199,53760,
2920,00574a25b663f4d7.jpg,597,31,740,146,49335,
2921,00574a25b663f4d7.jpg,497,109,642,235,54810,
2922,00574a25b663f4d7.jpg,382,17,525,133,49764,
2923,00574a25b663f4d7.jpg,384,18,527,350,142428,
2924,00574a25b663f4d7.jpg,600,31,748,359,145632,
2925,00574a25b663f4d7.jpg,224,65,384,418,169440,
2926,00574a25b663f4d7.jpg,475,110,642,454,172344,
2927,0057580354958cc4.jpg,141,696,375,746,35100,
2928,00579b185c2e5f94.jpg,769,311,1010,1022,514053,
2929,00579b185c2e5f94.jpg,103,380,195,681,83076,
